txn_id,timestamp,source_account,dest_account,amount,channel,txn_type
MOCK_000589,2026-05-30T19:19:18,618A9717,NEW0000102,328091.05,cheque,debit
MOCK_000590,2026-05-24T23:58:51,605E6253,NEW0000163,219491.63,IMPS,debit
MOCK_000591,2026-05-26T00:57:59,618A9717,NEW0000130,349227.88,RTGS,transfer
MOCK_000592,2026-05-05T05:10:45,130B7545,8001D2320,498408.6,branch_cash,cash_in
MOCK_000593,2026-05-01T17:54:11,NEW0000103,80026B6A0,368465.4,NEFT,transfer
MOCK_000594,2026-05-17T21:33:37,NEW0000292,NEW0000149,173744.07,cheque,payment
MOCK_000595,2026-05-28T21:48:53,NEW0000049,930B2367,2335.68,RTGS,cash_out
MOCK_000596,2026-05-17T12:05:20,8005FF2D0,611C3534,473508.26,cheque,debit
MOCK_000597,2026-05-19T07:19:49,NEW0000147,545A5242,281588.67,IMPS,cash_in
MOCK_000598,2026-05-02T07:51:57,NEW0000117,NEW0000150,240990.26,cheque,transfer
MOCK_000599,2026-05-16T07:51:10,NEW0000210,NEW0000058,206218.86,ATM,debit
MOCK_000600,2026-05-14T22:42:59,80052F960,NEW0000063,46513.78,ATM,transfer
MOCK_000601,2026-05-11T14:38:52,549B9965,NEW0000054,447159.18,cheque,payment
MOCK_000602,2026-05-25T05:22:34,NEW0000174,NEW0000048,368558.75,IMPS,payment
MOCK_000603,2026-05-18T06:48:07,NEW0000052,495E4167,78006.22,NEFT,transfer
MOCK_000604,2026-05-30T19:09:36,NEW0000173,NEW0000126,3321.77,UPI,cash_out
MOCK_000605,2026-05-14T08:05:13,NEW0000244,NEW0000200,245407.77,cheque,cash_out
MOCK_000606,2026-05-21T13:02:08,NEW0000200,80026B6A0,239165.26,UPI,debit
MOCK_000607,2026-05-06T20:14:20,575E8550,NEW0000117,349125.3,net_banking,cash_in
MOCK_000608,2026-05-29T04:55:25,NEW0000003,NEW0000097,50382.91,ATM,debit
MOCK_000609,2026-05-14T01:53:00,NEW0000047,495E4167,235677.97,ATM,cash_in
MOCK_000610,2026-05-19T01:46:19,NEW0000013,80052F960,182545.34,branch_cash,cash_in
MOCK_000611,2026-05-12T02:17:58,NEW0000200,NEW0000125,407097.19,cheque,payment
MOCK_000612,2026-05-08T06:14:10,80071E780,118C2559,236498.78,UPI,payment
MOCK_000613,2026-05-26T02:21:24,233C9131,NEW0000161,266995.95,ATM,cash_out
MOCK_000614,2026-05-20T08:10:18,8005FF2D0,NEW0000012,49496.41,RTGS,transfer
MOCK_000615,2026-05-05T16:11:59,005B7236,NEW0000074,224932.91,ATM,cash_in
MOCK_000616,2026-05-17T16:57:08,8005FF2D0,005B7236,9927.47,NEFT,cash_in
MOCK_000617,2026-05-27T03:19:33,NEW0000155,NEW0000200,87277.67,cheque,cash_in
MOCK_000618,2026-05-22T16:42:40,525E1591,118C2559,444817.33,branch_cash,debit
MOCK_000619,2026-05-17T09:05:09,NEW0000074,NEW0000042,210914.03,branch_cash,transfer
MOCK_000620,2026-05-15T03:27:17,NEW0000204,NEW0000244,355219.64,branch_cash,cash_in
MOCK_000621,2026-05-29T11:48:39,NEW0000199,NEW0000092,260472.64,net_banking,cash_out
MOCK_000622,2026-05-13T05:11:24,216B4120,495E4167,470219.26,NEFT,payment
MOCK_000623,2026-05-27T14:58:17,868A4181,8003479D0,26922.18,branch_cash,debit
MOCK_000624,2026-05-08T12:54:27,NEW0000021,909E1852,42164.79,branch_cash,cash_in
MOCK_000625,2026-05-07T03:16:49,118C2559,NEW0000074,65647.24,RTGS,transfer
MOCK_000626,2026-05-24T02:45:37,NEW0000054,NEW0000083,233602.07,cheque,debit
MOCK_000627,2026-05-30T00:14:09,80052F960,013C2991,228277.14,branch_cash,debit
MOCK_000628,2026-05-24T09:09:53,NEW0000136,NEW0000054,269838.66,NEFT,cash_out
MOCK_000629,2026-05-01T12:17:54,714B6082,472B9107,56.17,RTGS,cash_in
MOCK_000630,2026-05-24T03:49:24,8006524E0,800043C00,149812.26,branch_cash,cash_in
MOCK_000631,2026-05-20T23:42:25,922D3093,457A1192,441082.21,branch_cash,cash_out
MOCK_000632,2026-05-19T08:49:08,614B5989,NEW0000099,110304.01,NEFT,cash_out
MOCK_000633,2026-05-14T04:44:44,NEW0000132,NEW0000156,142345.58,cheque,cash_out
MOCK_000634,2026-05-06T08:34:28,063A7560,611C3534,318449.99,net_banking,cash_in
MOCK_000635,2026-05-08T09:16:00,NEW0000125,216B4120,24825.54,UPI,payment
MOCK_000636,2026-05-22T06:47:32,NEW0000072,614B5989,363556.26,IMPS,transfer
MOCK_000637,2026-05-16T03:00:47,800043C00,714B6082,392864.81,net_banking,cash_in
MOCK_000638,2026-05-08T02:12:16,618A9717,NEW0000049,28028.61,branch_cash,transfer
MOCK_000639,2026-05-19T12:34:11,549B9965,005B7236,414127.74,NEFT,payment
MOCK_000640,2026-05-10T16:03:40,545A5242,618A9717,230422.71,NEFT,debit
MOCK_000641,2026-05-16T03:38:01,NEW0000053,575E8550,468108.26,RTGS,transfer
MOCK_000642,2026-05-24T08:40:23,NEW0000140,005B7236,319263.62,IMPS,cash_in
MOCK_000643,2026-05-12T10:55:12,NEW0000170,NEW0000010,316458.15,ATM,transfer
MOCK_000644,2026-05-12T19:13:10,NEW0000280,930B2367,4474.84,UPI,debit
MOCK_000645,2026-05-19T00:42:38,NEW0000121,NEW0000039,385400.79,IMPS,payment
MOCK_000646,2026-05-03T21:57:57,575E8550,NEW0000194,29896.97,RTGS,debit
MOCK_000647,2026-05-28T02:31:31,NEW0000032,NEW0000244,394283.03,ATM,cash_out
MOCK_000648,2026-05-07T12:58:27,NEW0000005,NEW0000091,125355.61,UPI,cash_out
MOCK_000649,2026-05-24T18:59:54,NEW0000143,80052F960,94896.02,RTGS,debit
MOCK_000650,2026-05-27T22:03:46,NEW0000292,238A9883,80180.1,RTGS,cash_out
MOCK_000651,2026-05-01T00:50:19,005B7236,NEW0000145,387961.19,branch_cash,payment
MOCK_000652,2026-05-12T14:12:23,NEW0000158,NEW0000198,160353.84,NEFT,debit
MOCK_000653,2026-05-27T18:30:23,NEW0000048,800043C00,77074.22,cheque,cash_in
MOCK_000654,2026-05-04T05:41:15,NEW0000244,80026B6A0,21898.19,RTGS,payment
MOCK_000655,2026-05-05T19:03:22,NEW0000051,457A1192,15918.26,branch_cash,cash_out
MOCK_000656,2026-05-18T18:50:00,80052F960,800422350,110369.18,NEFT,transfer
MOCK_000657,2026-05-23T17:19:42,NEW0000053,NEW0000020,400511.96,UPI,cash_in
MOCK_000658,2026-05-03T19:55:28,714B6082,NEW0000181,411823.25,cheque,debit
MOCK_000659,2026-05-11T11:32:30,063A7560,NEW0000019,480293.77,NEFT,transfer
MOCK_000660,2026-05-26T13:03:29,NEW0000136,457A1192,328441.69,RTGS,debit
MOCK_000661,2026-05-28T23:44:43,NEW0000106,NEW0000196,178988.1,net_banking,cash_out
MOCK_000662,2026-05-20T11:50:52,NEW0000042,NEW0000140,252351.34,RTGS,debit
MOCK_000663,2026-05-27T16:53:28,NEW0000113,NEW0000080,495731.58,ATM,cash_in
MOCK_000664,2026-05-16T16:50:51,NEW0000074,NEW0000292,304210.6,IMPS,cash_out
MOCK_000665,2026-05-22T17:22:30,NEW0000190,545A5242,479912.62,UPI,transfer
MOCK_000666,2026-05-15T15:40:15,NEW0000152,233C9131,3294.35,IMPS,payment
MOCK_000667,2026-05-14T09:30:48,NEW0000005,NEW0000176,459556.85,RTGS,transfer
MOCK_000668,2026-05-18T19:40:57,NEW0000054,005B7236,444813.78,IMPS,payment
MOCK_000669,2026-05-28T15:00:31,472B9107,930B2367,458941.72,NEFT,cash_in
MOCK_000670,2026-05-28T23:21:34,NEW0000044,80052F960,409759.44,NEFT,debit
MOCK_000671,2026-05-19T12:32:00,NEW0000009,NEW0000147,39247.91,UPI,cash_in
MOCK_000672,2026-05-12T00:08:42,NEW0000013,NEW0000010,373841.85,UPI,cash_out
MOCK_000673,2026-05-28T10:10:16,80026B6A0,8006524E0,74798.51,IMPS,payment
MOCK_000674,2026-05-29T21:22:45,NEW0000292,NEW0000114,287631.67,NEFT,payment
MOCK_000675,2026-05-05T00:10:19,930B2367,NEW0000204,237932.57,UPI,debit
MOCK_000676,2026-05-07T07:53:53,8001A4930,NEW0000013,381018.84,net_banking,debit
MOCK_000677,2026-05-28T05:48:27,930B2367,NEW0000050,308002.26,IMPS,payment
MOCK_000678,2026-05-28T23:06:35,605E6253,575E8550,44806.43,branch_cash,cash_out
MOCK_000679,2026-05-02T04:12:10,457A1192,238A9883,384842.95,RTGS,cash_in
MOCK_000680,2026-05-03T04:17:10,NEW0000113,NEW0000112,462107.36,IMPS,payment
MOCK_000681,2026-05-06T10:55:21,NEW0000039,NEW0000021,369793.42,IMPS,debit
MOCK_000682,2026-05-06T09:38:53,NEW0000073,80052F960,152565.97,net_banking,transfer
MOCK_000683,2026-05-27T12:37:49,118C2559,928C4969,261637.71,cheque,debit
MOCK_000684,2026-05-01T21:25:27,NEW0000292,NEW0000177,188309.57,UPI,cash_in
MOCK_000685,2026-05-30T23:58:52,611C3534,80052F960,135648.01,net_banking,transfer
MOCK_000686,2026-05-06T05:42:09,289C9503,NEW0000042,9548.97,branch_cash,payment
MOCK_000687,2026-05-16T07:31:58,NEW0000130,NEW0000025,242336.23,NEFT,payment
MOCK_000688,2026-05-02T01:02:09,NEW0000145,614B5989,19885.8,cheque,cash_in
MOCK_000689,2026-05-18T02:00:30,118C2559,NEW0000054,177695.51,cheque,payment
MOCK_000690,2026-05-13T12:13:05,NEW0000128,800422350,439339.85,UPI,debit
MOCK_000691,2026-05-07T15:55:13,NEW0000057,930B2367,43906.63,branch_cash,debit
MOCK_000692,2026-05-12T00:58:22,NEW0000156,NEW0000175,208672.49,RTGS,cash_out
MOCK_000693,2026-05-07T09:31:32,NEW0000154,8006524E0,103386.57,RTGS,debit
MOCK_000694,2026-05-26T10:16:39,457A1192,NEW0000079,454782.26,branch_cash,payment
MOCK_000695,2026-05-04T07:00:32,NEW0000144,NEW0000081,278674.58,NEFT,payment
MOCK_000696,2026-05-16T11:17:52,8002BA920,NEW0000195,440067.15,branch_cash,cash_out
MOCK_000697,2026-05-14T06:59:44,118C2559,NEW0000163,75987.01,IMPS,transfer
MOCK_000698,2026-05-30T22:47:41,216B4120,NEW0000156,133438.64,IMPS,debit
MOCK_000699,2026-05-24T03:16:54,575E8550,8001A4930,67051.97,net_banking,cash_in
MOCK_000700,2026-05-08T22:49:29,80071E780,233C9131,96637.98,UPI,cash_out
MOCK_000701,2026-05-11T19:17:40,NEW0000003,NEW0000105,371185.91,IMPS,payment
MOCK_000702,2026-05-16T18:31:51,545A5242,NEW0000125,433388.78,IMPS,cash_out
MOCK_000703,2026-05-16T04:33:07,618A9717,NEW0000097,197081.41,UPI,debit
MOCK_000704,2026-05-12T22:17:11,NEW0000145,NEW0000010,259356.14,branch_cash,transfer
MOCK_000705,2026-05-10T05:11:30,80026B6A0,NEW0000012,145596.77,branch_cash,cash_in
MOCK_000706,2026-05-15T07:01:25,NEW0000073,NEW0000013,306571.01,UPI,debit
MOCK_000707,2026-05-05T09:22:16,NEW0000118,NEW0000115,361326.17,NEFT,payment
MOCK_000708,2026-05-21T01:49:53,NEW0000178,930B2367,161737.23,UPI,payment
MOCK_000709,2026-05-05T09:04:00,614B5989,NEW0000116,125048.65,RTGS,transfer
MOCK_000710,2026-05-05T03:23:21,614B5989,073A8578,261913.41,branch_cash,debit
MOCK_000711,2026-05-03T03:09:15,NEW0000040,80071E780,384132.48,ATM,debit
MOCK_000712,2026-05-09T16:23:41,NEW0000038,8002BA920,384580.71,UPI,cash_out
MOCK_000713,2026-05-15T00:27:13,NEW0000292,NEW0000114,313230.16,NEFT,payment
MOCK_000714,2026-05-01T14:13:23,NEW0000000,NEW0000064,229326.74,net_banking,debit
MOCK_000715,2026-05-11T12:40:34,NEW0000155,NEW0000060,294435.27,net_banking,cash_out
MOCK_000716,2026-05-12T21:06:41,8001A4930,NEW0000001,441085.11,cheque,debit
MOCK_000717,2026-05-03T16:09:14,NEW0000053,8002BA920,326641.91,UPI,payment
MOCK_000718,2026-05-15T11:42:34,NEW0000170,238A9883,165562.23,NEFT,transfer
MOCK_000719,2026-05-30T15:58:16,549B9965,611C3534,330465.7,RTGS,cash_out
MOCK_000720,2026-05-15T12:42:12,NEW0000092,NEW0000023,161417.7,branch_cash,transfer
MOCK_000721,2026-05-07T12:45:25,NEW0000140,8003479D0,61020.39,cheque,cash_in
MOCK_000722,2026-05-30T17:05:39,80026B6A0,928C4969,29101.71,NEFT,cash_out
MOCK_000723,2026-05-14T22:35:50,NEW0000154,NEW0000180,213532.53,ATM,cash_in
MOCK_000724,2026-05-30T19:41:58,909E1852,233C9131,281321.54,net_banking,cash_out
MOCK_000725,2026-05-10T09:30:30,NEW0000156,611C3534,800.44,UPI,cash_out
MOCK_000726,2026-05-30T20:53:08,NEW0000030,NEW0000053,499493.51,branch_cash,transfer
MOCK_000727,2026-05-01T13:09:44,8005FF2D0,NEW0000054,320312.75,cheque,cash_in
MOCK_000728,2026-05-16T17:23:55,NEW0000078,8005FF2D0,383518.63,NEFT,cash_in
MOCK_000729,2026-05-09T12:37:21,NEW0000292,216B4120,97015.85,ATM,cash_out
MOCK_000730,2026-05-08T13:02:17,NEW0000009,NEW0000123,313603.97,ATM,cash_out
MOCK_000731,2026-05-26T07:05:39,NEW0000105,NEW0000014,149678.88,ATM,debit
MOCK_000732,2026-05-18T03:58:07,928C4969,NEW0000204,33115.86,RTGS,cash_in
MOCK_000733,2026-05-26T22:28:24,NEW0000086,NEW0000160,421204.46,branch_cash,payment
MOCK_000734,2026-05-02T12:50:58,NEW0000049,NEW0000244,135755.99,NEFT,cash_out
MOCK_000735,2026-05-11T11:49:16,NEW0000095,472B9107,262554.96,RTGS,transfer
MOCK_000736,2026-05-22T13:02:03,618A9717,NEW0000023,253002.29,net_banking,debit
MOCK_000737,2026-05-26T10:04:14,NEW0000204,NEW0000187,155186.25,ATM,payment
MOCK_000738,2026-05-07T10:37:36,NEW0000025,NEW0000132,102601.5,UPI,cash_out
MOCK_000739,2026-05-03T03:17:55,80026B6A0,472B9107,343529.29,NEFT,cash_in
MOCK_000740,2026-05-16T04:03:59,618A9717,605E6253,11249.91,cheque,payment
MOCK_000741,2026-05-16T11:50:11,457A1192,8006524E0,386395.82,NEFT,cash_in
MOCK_000742,2026-05-28T04:00:40,NEW0000280,909E1852,257035.19,IMPS,debit
MOCK_000743,2026-05-14T18:01:50,NEW0000244,614B5989,287045.73,RTGS,transfer
MOCK_000744,2026-05-07T07:32:49,NEW0000204,800422350,14506.05,UPI,transfer
MOCK_000745,2026-05-29T22:31:54,8001A4930,549B9965,445639.03,net_banking,debit
MOCK_000746,2026-05-26T21:33:17,NEW0000204,NEW0000182,39282.02,net_banking,debit
MOCK_000747,2026-05-16T01:37:57,80052F960,NEW0000145,342242.14,net_banking,cash_out
MOCK_000748,2026-05-13T12:39:11,NEW0000210,909E1852,456431.68,branch_cash,payment
MOCK_000749,2026-05-23T00:06:46,NEW0000170,NEW0000244,243758.49,NEFT,cash_out
MOCK_000750,2026-05-14T16:51:13,8003479D0,8001D2320,383973.08,RTGS,debit
MOCK_000751,2026-05-27T23:57:41,614B5989,NEW0000083,324729.21,cheque,debit
MOCK_000752,2026-05-12T19:55:14,013C2991,909E1852,273979.03,net_banking,cash_out
MOCK_000753,2026-05-21T22:19:27,928C4969,NEW0000151,392159.15,branch_cash,debit
MOCK_000754,2026-05-04T18:45:12,NEW0000139,NEW0000044,369686.13,net_banking,transfer
MOCK_000755,2026-05-22T14:42:52,NEW0000145,868A4181,88095.24,branch_cash,transfer
MOCK_000756,2026-05-19T09:27:47,575E8550,NEW0000197,163710.85,UPI,transfer
MOCK_000757,2026-05-01T00:12:53,233C9131,NEW0000193,378541.29,RTGS,cash_out
MOCK_000758,2026-05-10T11:58:05,80071E780,NEW0000114,102838.78,ATM,cash_in
MOCK_000759,2026-05-17T17:05:50,575E8550,NEW0000013,495144.73,UPI,debit
MOCK_000760,2026-05-04T00:42:48,NEW0000103,NEW0000075,184617.75,UPI,transfer
MOCK_000761,2026-05-02T12:19:58,NEW0000091,611C3534,117628.23,branch_cash,cash_in
MOCK_000762,2026-05-11T06:05:04,NEW0000103,8006524E0,331247.16,net_banking,payment
MOCK_000763,2026-05-21T06:06:52,80071E780,NEW0000092,77142.1,RTGS,payment
MOCK_000764,2026-05-24T15:02:53,130B7545,NEW0000292,328966.77,RTGS,transfer
MOCK_000765,2026-05-30T08:12:41,714B6082,NEW0000178,465156.2,RTGS,cash_out
MOCK_000766,2026-05-18T05:57:46,8005FF2D0,NEW0000098,112878.2,branch_cash,debit
MOCK_000767,2026-05-25T08:33:23,800043C00,NEW0000060,134632.53,ATM,transfer
MOCK_000768,2026-05-06T11:50:45,NEW0000145,073A8578,290138.59,NEFT,payment
MOCK_000769,2026-05-14T13:32:53,NEW0000134,NEW0000192,232473.51,NEFT,debit
MOCK_000770,2026-05-04T18:58:19,NEW0000022,NEW0000074,342040.17,cheque,debit
MOCK_000771,2026-05-23T18:16:18,NEW0000204,922D3093,227022.85,net_banking,debit
MOCK_000772,2026-05-15T00:57:08,NEW0000107,611C3534,83762.41,cheque,debit
MOCK_000773,2026-05-28T19:25:48,NEW0000074,8001D2320,25819.43,cheque,debit
MOCK_000774,2026-05-04T17:33:03,800043C00,525E1591,425724.11,cheque,cash_in
MOCK_000775,2026-05-01T16:32:51,NEW0000280,005B7236,370717.17,RTGS,debit
MOCK_000776,2026-05-13T16:22:52,NEW0000168,549B9965,391266.03,IMPS,cash_out
MOCK_000777,2026-05-05T02:20:05,80026B6A0,NEW0000087,483673.14,RTGS,cash_out
MOCK_000778,2026-05-22T08:51:09,NEW0000105,NEW0000060,363002.29,RTGS,payment
MOCK_000779,2026-05-06T15:08:35,NEW0000054,005B7236,26271.07,net_banking,cash_out
MOCK_000780,2026-05-26T20:25:54,8003479D0,NEW0000192,116838.32,branch_cash,cash_out
MOCK_000781,2026-05-15T00:28:02,80026B6A0,NEW0000003,463611.99,net_banking,cash_out
MOCK_000782,2026-05-05T17:26:15,NEW0000135,NEW0000010,458856.89,ATM,cash_out
MOCK_000783,2026-05-14T02:57:09,NEW0000166,NEW0000085,133551.24,NEFT,cash_in
MOCK_000784,2026-05-12T17:42:49,NEW0000100,575E8550,367159.38,IMPS,debit
MOCK_000785,2026-05-27T14:00:53,80052F960,NEW0000080,5298.89,UPI,transfer
MOCK_000786,2026-05-22T15:33:37,868A4181,575E8550,175764.69,cheque,cash_in
MOCK_000787,2026-05-29T20:13:17,216B4120,NEW0000014,328306.19,IMPS,debit
MOCK_000788,2026-05-30T08:30:36,NEW0000181,NEW0000022,64962.33,RTGS,transfer
MOCK_000789,2026-05-04T16:12:48,NEW0000064,289C9503,319393.87,cheque,cash_out
MOCK_000790,2026-05-13T11:49:07,NEW0000170,NEW0000082,80991.4,NEFT,cash_in
MOCK_000791,2026-05-13T12:52:11,NEW0000097,800422350,477803.29,cheque,payment
MOCK_000792,2026-05-30T15:03:11,800043C00,NEW0000051,196323.3,net_banking,transfer
MOCK_000793,2026-05-06T03:47:23,605E6253,909E1852,456305.49,cheque,transfer
MOCK_000794,2026-05-22T15:29:24,063A7560,005B7236,9392.21,net_banking,payment
MOCK_000795,2026-05-19T22:56:47,NEW0000000,NEW0000170,133225.58,ATM,cash_out
MOCK_000796,2026-05-24T19:40:58,525E1591,NEW0000197,239074.93,branch_cash,transfer
MOCK_000797,2026-05-24T09:38:52,922D3093,80052F960,60610.61,ATM,cash_in
MOCK_000798,2026-05-05T09:38:04,NEW0000102,130B7545,182684.03,ATM,transfer
MOCK_000799,2026-05-10T20:39:09,NEW0000194,NEW0000165,88317.39,UPI,cash_out
MOCK_000800,2026-05-18T10:34:10,NEW0000076,NEW0000027,243256.91,net_banking,payment
MOCK_000801,2026-05-12T13:51:19,457A1192,013C2991,244621.38,NEFT,debit
MOCK_000802,2026-05-01T19:07:43,NEW0000127,545A5242,18530.97,UPI,cash_in
MOCK_000803,2026-05-26T09:28:42,NEW0000010,928C4969,229190.6,RTGS,debit
MOCK_000804,2026-05-24T17:36:13,063A7560,8002BA920,326919.23,net_banking,debit
MOCK_000805,2026-05-09T08:41:04,80052F960,NEW0000003,316334.4,cheque,transfer
MOCK_000806,2026-05-06T03:53:05,8001D2320,NEW0000016,57098.7,IMPS,transfer
MOCK_000807,2026-05-20T12:22:26,NEW0000109,118C2559,162124.23,RTGS,cash_in
MOCK_000808,2026-05-09T10:04:52,NEW0000054,NEW0000151,167758.51,NEFT,cash_in
MOCK_000809,2026-05-27T20:46:00,714B6082,073A8578,82511.41,IMPS,debit
MOCK_000810,2026-05-30T17:32:45,868A4181,NEW0000161,188071.77,RTGS,transfer
MOCK_000811,2026-05-05T07:51:25,NEW0000020,549B9965,353373.56,cheque,cash_out
MOCK_000812,2026-05-11T00:11:38,NEW0000197,233C9131,71552.5,cheque,debit
MOCK_000813,2026-05-02T19:49:54,495E4167,NEW0000156,298140.02,net_banking,debit
MOCK_000814,2026-05-17T21:16:43,NEW0000160,NEW0000077,209398.75,IMPS,payment
MOCK_000815,2026-05-18T13:38:44,80026B6A0,NEW0000158,431366.9,IMPS,cash_out
MOCK_000816,2026-05-10T09:41:56,NEW0000168,800422350,56348.43,RTGS,cash_out
MOCK_000817,2026-05-03T14:56:48,8001D2320,NEW0000011,322433.97,cheque,payment
MOCK_000818,2026-05-22T23:57:18,NEW0000204,NEW0000194,21668.31,UPI,debit
MOCK_000819,2026-05-04T10:33:26,216B4120,NEW0000010,447540.64,net_banking,debit
MOCK_000820,2026-05-16T19:27:01,714B6082,575E8550,115039.32,NEFT,cash_in
MOCK_000821,2026-05-19T05:31:36,495E4167,NEW0000051,445683.66,NEFT,cash_out
MOCK_000822,2026-05-11T11:51:02,800422350,NEW0000037,463944.28,net_banking,payment
MOCK_000823,2026-05-18T09:47:16,233C9131,457A1192,487778.19,IMPS,cash_in
MOCK_000824,2026-05-07T15:02:08,80052F960,NEW0000280,55563.52,net_banking,cash_out
MOCK_000825,2026-05-30T07:17:12,NEW0000049,611C3534,78402.49,RTGS,debit
MOCK_000826,2026-05-24T17:58:29,NEW0000058,80026B6A0,431100.9,IMPS,debit
MOCK_000827,2026-05-21T18:47:05,NEW0000145,NEW0000292,368092.07,IMPS,payment
MOCK_000828,2026-05-08T05:33:44,013C2991,NEW0000192,456878.22,UPI,cash_out
MOCK_000829,2026-05-25T11:27:16,NEW0000010,NEW0000187,16819.94,branch_cash,cash_out
MOCK_000830,2026-05-25T01:02:56,NEW0000178,NEW0000115,120263.34,UPI,cash_out
MOCK_000831,2026-05-05T09:42:27,NEW0000033,495E4167,7974.92,cheque,payment
MOCK_000832,2026-05-23T01:55:40,NEW0000146,NEW0000006,231885.68,RTGS,cash_out
MOCK_000833,2026-05-01T01:35:19,073A8578,NEW0000180,430192.72,NEFT,cash_out
MOCK_000834,2026-05-21T16:12:43,NEW0000085,611C3534,376446.48,IMPS,transfer
MOCK_000835,2026-05-25T23:42:41,NEW0000085,NEW0000014,472661.66,ATM,transfer
MOCK_000836,2026-05-18T17:55:16,073A8578,618A9717,183222.83,NEFT,debit
MOCK_000837,2026-05-12T14:01:38,NEW0000052,NEW0000204,269821.52,net_banking,debit
MOCK_000838,2026-05-11T22:39:12,NEW0000179,118C2559,160238.7,cheque,debit
MOCK_000839,2026-05-17T18:13:05,NEW0000070,073A8578,226210.8,NEFT,cash_out
MOCK_000840,2026-05-22T22:35:34,NEW0000173,NEW0000074,310479.42,NEFT,payment
MOCK_000841,2026-05-09T16:19:51,NEW0000117,930B2367,144193.46,NEFT,transfer
MOCK_000842,2026-05-08T07:20:34,NEW0000010,NEW0000127,437497.82,UPI,cash_in
MOCK_000843,2026-05-24T00:08:21,575E8550,233C9131,173356.66,net_banking,transfer
MOCK_000844,2026-05-26T05:24:06,063A7560,NEW0000210,322339.57,branch_cash,debit
MOCK_000845,2026-05-29T19:18:40,130B7545,NEW0000124,332931.01,net_banking,cash_out
MOCK_000846,2026-05-09T08:05:17,233C9131,NEW0000078,394635.96,IMPS,cash_out
MOCK_000847,2026-05-08T04:49:36,611C3534,NEW0000012,176566.92,net_banking,payment
MOCK_000848,2026-05-09T20:22:19,NEW0000041,NEW0000073,486603.31,RTGS,payment
MOCK_000849,2026-05-07T03:21:08,618A9717,NEW0000147,220449.91,ATM,payment
MOCK_000850,2026-05-17T16:36:38,614B5989,NEW0000244,73980.63,net_banking,debit
MOCK_000851,2026-05-20T15:20:57,NEW0000136,216B4120,465535.15,RTGS,cash_out
MOCK_000852,2026-05-27T12:18:20,NEW0000039,118C2559,487800.76,ATM,cash_in
MOCK_000853,2026-05-28T20:26:27,611C3534,NEW0000193,333447.2,net_banking,cash_in
MOCK_000854,2026-05-07T18:26:23,NEW0000187,618A9717,339007.39,NEFT,cash_in
MOCK_000855,2026-05-18T08:23:37,909E1852,NEW0000114,46249.64,UPI,debit
MOCK_000856,2026-05-14T11:48:31,NEW0000149,605E6253,97865.88,NEFT,debit
MOCK_000857,2026-05-25T20:16:32,NEW0000173,NEW0000022,197217.86,net_banking,cash_in
MOCK_000858,2026-05-18T12:40:15,NEW0000130,NEW0000170,198785.02,branch_cash,cash_in
MOCK_000859,2026-05-15T22:56:43,922D3093,NEW0000054,488762.04,NEFT,payment
MOCK_000860,2026-05-22T11:33:17,NEW0000113,NEW0000106,144324.12,branch_cash,cash_out
MOCK_000861,2026-05-11T02:05:08,013C2991,8002BA920,151622.54,ATM,transfer
MOCK_000862,2026-05-01T07:42:41,NEW0000151,NEW0000022,204736.22,cheque,cash_out
MOCK_000863,2026-05-07T15:31:53,NEW0000145,NEW0000193,99636.79,branch_cash,cash_in
MOCK_000864,2026-05-29T09:49:01,618A9717,NEW0000077,151964.15,net_banking,payment
MOCK_000865,2026-05-23T22:33:01,922D3093,472B9107,62097.22,cheque,cash_out
MOCK_000866,2026-05-06T19:03:29,80052F960,NEW0000007,382361.53,net_banking,transfer
MOCK_000867,2026-05-22T04:03:23,073A8578,NEW0000200,434174.28,net_banking,transfer
MOCK_000868,2026-05-08T21:43:50,NEW0000292,005B7236,290831.43,RTGS,cash_in
MOCK_000869,2026-05-03T13:37:09,80052F960,8001D2320,136342.45,branch_cash,cash_in
MOCK_000870,2026-05-25T22:41:52,611C3534,063A7560,96915.48,RTGS,transfer
MOCK_000871,2026-05-15T14:46:28,8001D2320,NEW0000244,135736.77,ATM,transfer
MOCK_000872,2026-05-07T15:33:27,NEW0000054,NEW0000003,259090.19,ATM,cash_out
MOCK_000873,2026-05-25T10:29:00,8001D2320,8002BA920,110564.54,IMPS,debit
MOCK_000874,2026-05-27T18:05:34,NEW0000134,NEW0000182,351135.42,NEFT,cash_out
MOCK_000875,2026-05-01T20:14:54,063A7560,233C9131,239764.32,cheque,cash_in
MOCK_000876,2026-05-26T09:28:48,545A5242,NEW0000152,381797.14,ATM,payment
MOCK_000877,2026-05-11T19:03:56,NEW0000007,NEW0000030,64365.95,RTGS,payment
MOCK_000878,2026-05-21T14:56:01,928C4969,8001A4930,345412.16,NEFT,transfer
MOCK_000879,2026-05-10T12:45:55,8003479D0,NEW0000010,53917.61,UPI,cash_out
MOCK_000880,2026-05-01T11:58:05,005B7236,472B9107,377277.59,NEFT,debit
MOCK_000881,2026-05-02T10:05:21,457A1192,NEW0000054,45398.75,cheque,debit
MOCK_000882,2026-05-30T18:08:45,8001D2320,NEW0000199,120918.84,NEFT,transfer
MOCK_000883,2026-05-10T07:10:08,NEW0000195,928C4969,482132.26,RTGS,debit
MOCK_000884,2026-05-25T11:25:48,NEW0000292,928C4969,425649.89,net_banking,cash_in
